Label,URL
eye,https://urldefense.com/v3/__https://www.sephora.com/product/barepro-16-hr-full-coverage-concealer-P428606?icid2=products*20grid:p428606__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx-s5ARFYg$ 
eye,https://urldefense.com/v3/__https://www.sephora.com/product/tropic-palette-P429004?icid2=products*20grid:p429004__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx9oCIE_bA$ 
eye,https://urldefense.com/v3/__https://www.sephora.com/product/tarte-sea-surfer-curl-volumizing-mascara-P453271?icid2=products*20grid:p453271__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx8oxBNPvg$ 
eye,https://urldefense.com/v3/__https://www.sephora.com/product/too-faced-damn-girl-those-lashes-are-thick-mascara-set-P467980?icid2=products*20grid:p467980__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx-Py-OW8w$ 
eye,https://urldefense.com/v3/__https://www.sephora.com/product/damn-girl-24-hour-mascara-P444600?icid2=products*20grid:p444600__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx93rniapQ$ 
eye,https://urldefense.com/v3/__https://www.sephora.com/product/10-second-liquid-eyeshadow-P447744?icid2=products*20grid:p447744__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx9Kq97S5A$ 
eye,https://urldefense.com/v3/__https://www.sephora.com/product/eye-pencil-to-go-P443321?icid2=products*20grid:p443321__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx8VhmFYag$ 
eye,https://urldefense.com/v3/__https://www.sephora.com/product/rock-n-kohl-eyeliner-pencil-P433835?icid2=products*20grid:p433835__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx_hd2dpow$ 
eye,https://urldefense.com/v3/__https://www.sephora.com/product/bobbi-brown-nude-drama-ii-eyeshadow-palette-P455333?icid2=products*20grid:p455333__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx8IBh8XsA$ 
eye,https://urldefense.com/v3/__https://www.sephora.com/product/better-than-sex-easy-glide-waterproof-liquid-eyeliner-P441854?icid2=products*20grid:p441854__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx9A14AbBQ$ 
eye,https://urldefense.com/v3/__https://www.sephora.com/product/dipbrow-r-gel-mini-P442999?icid2=products*20grid:p442999__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx_fyWqRVg$ 
eye,https://urldefense.com/v3/__https://www.sephora.com/product/vibes-neon-pressed-pigments-P449088?icid2=products*20grid:p449088__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx_xlwwSxQ$ 
eye,https://urldefense.com/v3/__https://www.sephora.com/product/scattered-light-glitter-eye-shadow-P433811?icid2=products*20grid:p433811__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx_r7dzBJQ$ 
eye,https://urldefense.com/v3/__https://www.sephora.com/product/natasha-denona-mini-retro-eyeshadow-palette-P457653?icid2=products*20grid:p457653__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx-Koq72zw$ 
eye,https://urldefense.com/v3/__https://www.sephora.com/product/lash-power-mascara-long-wearing-formula-P206900?icid2=products*20grid:p206900__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx9pftUBWQ$ 
eye,https://urldefense.com/v3/__https://www.sephora.com/product/diorshow-iconic-overcurl-mascara-P377821?icid2=products*20grid:p377821__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx9du3CSmw$ 
eye,https://urldefense.com/v3/__https://www.sephora.com/product/pretty-easy-liquid-eyelining-pen-P398415?icid2=products*20grid:p398415__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx_a-1x4Hw$ 
eye,https://urldefense.com/v3/__https://www.sephora.com/product/dior-5-couleurs-couture-eyeshadow-palette-P463032?icid2=products*20grid:p463032__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx-AwR0ndw$ 
eye,https://urldefense.com/v3/__https://www.sephora.com/product/rose-gold-remastered-eyeshadow-palette-P432059?icid2=products*20grid:p432059__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx_oR-aaBg$ 
eye,https://urldefense.com/v3/__https://www.sephora.com/product/o-mega-eyeshadow-P433834?icid2=products*20grid:p433834__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx-Mvn66NQ$ 
eye,https://urldefense.com/v3/__https://www.sephora.com/product/boi-ing-indistrial-strength-concealer-P1273?icid2=products*20grid:p1273__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx-YL3AnrQ$ 
eye,https://urldefense.com/v3/__https://www.sephora.com/product/anastasia-beverly-hills-amrezy-eyeshadow-palette-P454049?icid2=products*20grid:p454049__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx9yib2KEA$ 
eye,https://urldefense.com/v3/__https://www.sephora.com/product/fenty-beauty-rihanna-brow-mvp-sculpting-wax-pencil-P461934?icid2=products*20grid:p461934__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx8ion6B0w$ 
eye,https://urldefense.com/v3/__https://www.sephora.com/product/boi-ing-cakeless-concealer-P448162?icid2=products*20grid:p448162__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx9XxiZiow$ 
eye,https://urldefense.com/v3/__https://www.sephora.com/product/cake-pencil-eyeliner-P441878?icid2=products*20grid:p441878__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx88zM88ww$ 
eye,https://urldefense.com/v3/__https://www.sephora.com/product/bareminerals-warmth-eye-shadow-cheek-palette-P463787?icid2=products*20grid:p463787__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx95Mi5j4g$ 
eye,https://urldefense.com/v3/__https://www.sephora.com/product/magic-marcer-precision-pen-P380705?icid2=products*20grid:p380705__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx-wblcHUg$ 
eye,https://urldefense.com/v3/__https://www.sephora.com/product/un-cover-up-concealer-foundation-P408972?icid2=products*20grid:p408972__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx-w5zNBCw$ 
eye,https://urldefense.com/v3/__https://www.sephora.com/product/colour-chameleon-eye-shadow-pencil-P434001?icid2=products*20grid:p434001__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx98O6avYg$ 
eye,https://urldefense.com/v3/__https://www.sephora.com/product/perfectly-defined-gel-eyeliner-P385586?icid2=products*20grid:p385586__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx-YAWuHIw$ 
eye,https://urldefense.com/v3/__https://www.sephora.com/product/nude-metallics-for-eyes-P428673?icid2=products*20grid:p428673__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx-eBCtroQ$ 
eye,https://urldefense.com/v3/__https://www.sephora.com/product/the-necessary-eyeshadow-palette-P448845?icid2=products*20grid:p448845__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx8VWUrKAw$ 
eye,https://urldefense.com/v3/__https://www.sephora.com/product/arch-brow-volumizing-fiber-gel-P427516?icid2=products*20grid:p427516__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx-zvUKtFA$ 
eye,https://urldefense.com/v3/__https://www.sephora.com/product/always-sharp-waterproof-kohl-liner-P380998?icid2=products*20grid:p380998__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx9IghHj_w$ 
eye,https://urldefense.com/v3/__https://www.sephora.com/product/lashcraft-length-volume-mascara-P408602?icid2=products*20grid:p408602__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx_sn89L6g$ 
eye,https://urldefense.com/v3/__https://www.sephora.com/product/eye-tint-P393434?icid2=products*20grid:p393434__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx_tBXWP1Q$ 
eye,https://urldefense.com/v3/__https://www.sephora.com/product/eyeconic-eyeshadow-palette-P420951?icid2=products*20grid:p420951__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx8Fx4ytww$ 
eye,https://urldefense.com/v3/__https://www.sephora.com/product/size-up-mascara-P466443?icid2=products*20grid:p466443__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx-H1WOc0Q$ 
eye,https://urldefense.com/v3/__https://www.sephora.com/product/charlotte-tilbury-instant-eye-palette-P463827?icid2=products*20grid:p463827__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx_LSCmb8A$ 
eye,https://urldefense.com/v3/__https://www.sephora.com/product/monsieur-big-waterproof-mascara-P429440?icid2=products*20grid:p429440__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx8Oufr3kA$ 
eye,https://urldefense.com/v3/__https://www.sephora.com/product/quickliner-for-eyes-intense-P305114?icid2=products*20grid:p305114__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx8TImPrCA$ 
eye,https://urldefense.com/v3/__https://www.sephora.com/product/anastasia-beverly-hills-black-friday-soft-glam-luxe-vault-P463784?icid2=products*20grid:p463784__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx8_zfyKBA$ 
eye,https://urldefense.com/v3/__https://www.sephora.com/product/eyedols-eye-shadow-P443761?icid2=products*20grid:p443761__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx-6XT6YoQ$ 
eye,https://urldefense.com/v3/__https://www.sephora.com/product/opening-act-lash-primer-P397383?icid2=products*20grid:p397383__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx_mN7_29Q$ 
eye,https://urldefense.com/v3/__https://www.sephora.com/product/velvet-noir-primer-P440972?icid2=products*20grid:p440972__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx-EVgE3kg$ 
eye,https://urldefense.com/v3/__https://www.sephora.com/product/wink-stamp-wing-eyeliner-P449090?icid2=products*20grid:p449090__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx-CgLvojg$ 
eye,https://urldefense.com/v3/__https://www.sephora.com/product/blinc-mascara-P46017?icid2=products*20grid:p46017__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx92H6SD8A$ 
eye,https://urldefense.com/v3/__https://www.sephora.com/product/eye-basics-P109927?icid2=products*20grid:p109927__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx-SLdZ72w$ 
eye,https://urldefense.com/v3/__https://www.sephora.com/product/tartelette-toasted-eyeshadow-palette-P423935?icid2=products*20grid:p423935__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx_6L4Gzig$ 
eye,https://urldefense.com/v3/__https://www.sephora.com/product/pro-pencil-P386783?icid2=products*20grid:p386783__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx-3iOiOKA$ 
eye,https://urldefense.com/v3/__https://www.sephora.com/product/tarte-sea-mini-hydrocealer-tm-concealer-P458756?icid2=products*20grid:p458756__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx8N7oJaFQ$ 
eye,https://urldefense.com/v3/__https://www.sephora.com/product/anastasia-beverly-hills-norvina-pro-pigment-palette-vol-3-P450846?icid2=products*20grid:p450846__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx_KYFq_4A$ 
eye,https://urldefense.com/v3/__https://www.sephora.com/product/naked-reloaded-eyeshadow-palette-P440907?icid2=products*20grid:p440907__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx9WRO4D2w$ 
eye,https://urldefense.com/v3/__https://www.sephora.com/product/clinique-even-better-all-over-concealer-eraser-P461436?icid2=products*20grid:p461436__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx-wHMjlZw$ 
eye,https://urldefense.com/v3/__https://www.sephora.com/product/mascara-amplified-P377750?icid2=products*20grid:p377750__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx_ZvsnEhg$ 
eye,https://urldefense.com/v3/__https://www.sephora.com/product/anastasia-beverly-hills-norvina-pro-pigment-palette-vol-4-P457246?icid2=products*20grid:p457246__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx96QqhdlQ$ 
eye,https://urldefense.com/v3/__https://www.sephora.com/product/star-eyeshadow-palette-P413523?icid2=products*20grid:p413523__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx87TZzVfg$ 
eye,https://urldefense.com/v3/__https://www.sephora.com/product/moondust-eyeshadow-P378821?icid2=products*20grid:p378821__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx8WCeoVrw$ 
eye,https://urldefense.com/v3/__https://www.sephora.com/product/artist-couture-supreme-nudes-collection-eyeshadow-palette-P456966?icid2=products*20grid:p456966__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx-zDtfnuQ$ 
eye,https://urldefense.com/v3/__https://www.sephora.com/product/cover-shot-eye-palettes-P19267373?icid2=products*20grid:p19267373__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx_Dh8zJNQ$ 
eye,https://urldefense.com/v3/__https://www.sephora.com/product/diorshow-iconic-mascara-P218791?icid2=products*20grid:p218791__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx-BpPdv1Q$ 
eye,https://urldefense.com/v3/__https://www.sephora.com/product/stainless-steel-slant-tweezer-P375640?icid2=products*20grid:p375640__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx8irf0yIQ$ 
eye,https://urldefense.com/v3/__https://www.sephora.com/product/sex-kitten-liquid-liner-P420231?icid2=products*20grid:p420231__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx9L5K_sig$ 
eye,https://urldefense.com/v3/__https://www.sephora.com/product/extreme-eye-quad-P438572?icid2=products*20grid:p438572__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx9zk3O9Ug$ 
eye,https://urldefense.com/v3/__https://www.sephora.com/product/roller-liquid-eyeliner-mini-P440952?icid2=products*20grid:p440952__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx9WYaoH5A$ 
eye,https://urldefense.com/v3/__https://www.sephora.com/product/pro-filt-r-amplifying-eye-primer-P97832786?icid2=products*20grid:p97832786__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx9-KXBNAA$ 
eye,https://urldefense.com/v3/__https://www.sephora.com/product/glide-liner-P430934?icid2=products*20grid:p430934__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx9auoJRgQ$ 
eye,https://urldefense.com/v3/__https://www.sephora.com/product/bareminerals-broad-spectrum-multi-tasking-face-P61006?icid2=products*20grid:p61006__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx_V3NL3xw$ 
eye,https://urldefense.com/v3/__https://www.sephora.com/product/brush-tip-lash-adhesive-P429283?icid2=products*20grid:p429283__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx8thihWCw$ 
eye,https://urldefense.com/v3/__https://www.sephora.com/product/brow-duality-P224610?icid2=products*20grid:p224610__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx83iWiybA$ 
eye,https://urldefense.com/v3/__https://www.sephora.com/product/heavy-metal-glitter-eyeliner-sparkle-out-loud-collection-P446821?icid2=products*20grid:p446821__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx8aEIz6lw$ 
eye,https://urldefense.com/v3/__https://www.sephora.com/product/double-wear-stay-in-place-flawless-wear-concealer-P379951?icid2=products*20grid:p379951__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx-fgr9low$ 
eye,https://urldefense.com/v3/__https://www.sephora.com/product/viseart-theory-palette-P408032?skuId=2070134&icid2=products*20grid:p408032__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx-2LR5uoQ$ 
eye,https://urldefense.com/v3/__https://www.sephora.com/product/bad-gal-bang-mascara-mini-P428505?icid2=products*20grid:p428505__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx_eOfWhfg$ 
eye,https://urldefense.com/v3/__https://www.sephora.com/product/eye-defining-pen-P422571?icid2=products*20grid:p422571__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx-VaQnTRg$ 
eye,https://urldefense.com/v3/__https://www.sephora.com/product/lash-blowout-mascara-P448147?icid2=products*20grid:p448147__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx-vODd63Q$ 
eye,https://urldefense.com/v3/__https://www.sephora.com/product/gifted-amazonian-clay-smart-mascara-P286101?icid2=products*20grid:p286101__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx-sD8aAXQ$ 
eye,https://urldefense.com/v3/__https://www.sephora.com/product/matte-metal-double-ended-eyeshadows-P440102?icid2=products*20grid:p440102__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx9RABO-Nw$ 
eye,https://urldefense.com/v3/__https://www.sephora.com/product/mothership-eyeshadow-palette-sublime-P423646?icid2=products*20grid:p423646__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx8DIRmcIw$ 
eye,https://urldefense.com/v3/__https://www.sephora.com/product/sephora-collection-eyeshadow-face-multi-palette-P461194?icid2=products*20grid:p461194__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx8C5hkOEg$ 
eye,https://urldefense.com/v3/__https://www.sephora.com/product/rare-beauty-by-selena-gomez-brow-harmony-pencil-gel-P05048798?icid2=products*20grid:p05048798__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx8BD4V0bQ$ 
eye,https://urldefense.com/v3/__https://www.sephora.com/product/brow-power-universal-brow-pencil-P411397?skuId=2380046&icid2=products*20grid:p411397__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx9EFQ4XQQ$ 
eye,https://urldefense.com/v3/__https://www.sephora.com/product/gen-nude-eyeshadow-palette-P431110?icid2=products*20grid:p431110__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx8fKfaJyA$ 
eye,https://urldefense.com/v3/__https://www.sephora.com/product/conditioning-collagen-lash-primer-P406735?icid2=products*20grid:p406735__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx_Z0wg8TA$ 
eye,https://urldefense.com/v3/__https://www.sephora.com/product/studio-skin-flawless-24-hour-concealer-P440044?icid2=products*20grid:p440044__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx9x2ytL0A$ 
eye,https://urldefense.com/v3/__https://www.sephora.com/product/sephora-collection-house-lashes-x-patrick-ta-P462419?icid2=products*20grid:p462419__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx95Fsjgeg$ 
eye,https://urldefense.com/v3/__https://www.sephora.com/product/high-pigment-longwear-eyeliner-P448503?icid2=products*20grid:p448503__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx-jTh0nIQ$ 
eye,https://urldefense.com/v3/__https://www.sephora.com/product/marc-jacobs-beauty-highliner-gel-eye-crayon-eyeliner-limited-gold-edition-P457831?icid2=products*20grid:p457831__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx--YymDIw$ 
eye,https://urldefense.com/v3/__https://www.sephora.com/product/charlotte-tilbury-instant-eye-palette-pillow-talk-collection-P454507?icid2=products*20grid:p454507__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx9F7Vjraw$ 
eye,https://urldefense.com/v3/__https://www.sephora.com/product/anastasia-beverly-hills-norvina-pro-pigment-palette-vol-2-P450845?icid2=products*20grid:p450845__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx-17vYfVQ$ 
eye,https://urldefense.com/v3/__https://www.sephora.com/product/natural-lust-palette-P441853?icid2=products*20grid:p441853__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx-qz-WV8g$ 
eye,https://urldefense.com/v3/__https://www.sephora.com/product/flash-seqiun-miniature-palette-P443323?icid2=products*20grid:p443323__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx9iK4M36g$ 
eye,https://urldefense.com/v3/__https://www.sephora.com/product/sweet-peach-eye-shadow-collection-palette-P407907?icid2=products*20grid:p407907__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx9FQghxFA$ 
eye,https://urldefense.com/v3/__https://www.sephora.com/product/roller-lash-curling-lifting-mascara-mini-P425947?icid2=products*20grid:p425947__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx8OKBuzQw$ 
eye,https://urldefense.com/v3/__https://www.sephora.com/product/smoky-sheer-shadows-P439401?icid2=products*20grid:p439401__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx9kyyRkIQ$ 
eye,https://urldefense.com/v3/__https://www.sephora.com/product/buxom-lash-waterproof-mascara-P374159?icid2=products*20grid:p374159__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx8omUWWpg$ 
