date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
2019-12-06,12154.5,12154.15,12155.35,12154.0,12152.05,12149.2,12153.35,12155.3,12153.2,12153.2,12153.1,12154.25,12152.2,12149.8,12145.55,12152.35,12151.45,12153.85,12153.65,12158.35,12164.0,12163.55,12164.45,12165.65,12160.2,12156.85,12158.95,12153.95,12158.85,12150.3,12146.95,12142.25,12140.45,12144.4,12146.9,12147.3,12143.85,12146.05,12145.65,12147.8,12146.95,12149.3,12151.25,12152.4,12157.95,12153.85,12153.8,12150.35,12145.75,12144.4,12143.35,12143.75,12147.5,12145.8,12144.7,12146.65,12142.55,12145.1,12145.0,12144.8
2019-12-09,12035.0,12032.95,12013.1,12006.35,12005.25,12001.05,12003.9,12007.25,12007.75,12011.0,12002.45,11995.65,11988.1,11996.3,11996.75,11999.0,12009.5,12006.05,12003.4,12004.35,12008.9,12017.05,12015.15,12014.0,12020.25,12023.6,12028.25,12023.05,12019.05,12024.0,12031.55,12036.2,12033.25,12034.75,12036.75,12030.2,12027.6,12025.4,12016.35,12020.3,12024.65,12022.05,12019.35,12015.85,12019.25,12017.0,12023.65,12031.2,12027.0,12028.85,12028.15,12031.4,12033.0,12033.75,12032.3,12035.0,12031.55,12029.25,12024.5,12027.2
2019-12-10,12045.8,12031.3,12031.55,12029.9,12037.05,12024.2,12029.3,12028.7,12025.2,12030.85,12029.65,12025.2,12028.1,12026.1,12023.15,12018.45,12020.85,12026.7,12018.15,12015.15,12021.65,12023.7,12028.5,12023.4,12016.3,12017.45,12013.5,12013.7,12018.05,12025.1,12022.05,12019.85,12022.4,12022.05,12019.5,12017.95,12019.6,12023.65,12030.15,12030.15,12029.1,12030.5,12037.35,12035.65,12033.0,12037.4,12034.1,12025.75,12028.55,12030.35,12035.9,12033.55,12029.9,12029.3,12028.2,12025.4,12026.8,12025.6,12023.05,12022.55
2019-12-11,11973.55,11971.65,11970.65,11965.8,11966.15,11969.5,11969.9,11971.45,11968.6,11971.45,11974.65,11972.55,11970.7,11970.15,11967.25,11959.45,11957.0,11959.2,11963.75,11965.9,11965.55,11966.65,11969.7,11972.35,11973.55,11968.85,11972.8,11973.8,11980.6,11985.05,11983.4,11982.85,11991.85,11991.05,11991.45,11992.7,11993.45,11993.55,11992.45,11988.2,11983.8,11982.85,11982.5,11981.85,11981.75,11981.7,11983.15,11984.5,11988.3,11990.65,11994.3,11996.1,11994.55,11996.0,11992.75,11992.5,11995.4,11995.9,11995.2,11995.8
2019-12-12,12038.3,12039.75,12038.85,12038.9,12034.05,12033.75,12028.05,12036.65,12040.45,12041.3,12045.75,12042.05,12040.7,12044.85,12041.15,12046.55,12046.8,12048.35,12048.15,12049.65,12050.2,12047.15,12050.6,12052.1,12050.0,12056.85,12056.85,12055.4,12060.75,12061.2,12065.1,12064.8,12062.05,12061.5,12059.1,12057.0,12056.0,12054.55,12053.8,12053.35,12051.1,12046.15,12051.05,12050.4,12055.8,12054.65,12055.0,12056.25,12051.3,12048.2,12045.25,12045.35,12048.25,12049.75,12050.15,12047.5,12047.1,12045.6,12048.55,12047.3
2019-12-13,12136.5,12138.8,12132.6,12130.55,12129.2,12126.8,12129.75,12128.75,12134.25,12131.9,12130.05,12126.3,12127.3,12133.35,12132.8,12134.25,12133.0,12138.95,12142.45,12141.6,12138.0,12144.2,12141.0,12143.8,12142.0,12141.3,12137.65,12138.55,12139.9,12136.35,12132.55,12132.95,12136.2,12137.7,12136.55,12134.6,12134.25,12133.0,12133.4,12127.9,12132.2,12132.9,12134.7,12135.5,12136.0,12135.85,12137.25,12137.5,12136.85,12140.5,12138.15,12139.6,12144.15,12145.3,12145.75,12146.65,12152.6,12152.95,12154.2,12156.05
2019-12-16,12209.2,12215.65,12210.15,12207.35,12204.4,12204.4,12198.75,12206.7,12206.55,12207.15,12200.9,12203.15,12203.25,12201.55,12199.6,12200.65,12195.3,12190.8,12186.6,12184.1,12185.7,12188.45,12186.45,12189.55,12190.05,12195.65,12187.55,12182.95,12182.7,12173.95,12179.3,12177.95,12179.25,12177.7,12177.55,12178.95,12183.4,12186.5,12187.15,12183.9,12182.3,12186.15,12189.95,12191.3,12188.65,12187.8,12185.7,12192.95,12193.15,12193.55,12197.7,12194.85,12190.8,12190.65,12189.4,12191.2,12188.25,12186.75,12191.25,12189.75
2019-12-17,12172.05,12166.9,12170.35,12168.7,12166.55,12166.85,12170.4,12176.4,12182.5,12184.5,12188.75,12182.8,12189.9,12190.95,12189.75,12194.45,12196.0,12199.2,12198.6,12195.85,12195.55,12193.45,12195.25,12192.4,12199.95,12198.65,12199.15,12200.85,12200.35,12199.15,12200.7,12204.75,12206.5,12207.2,12206.35,12210.1,12213.5,12209.85,12210.8,12213.3,12212.5,12209.8,12204.65,12209.7,12210.15,12207.85,12207.0,12210.25,12207.45,12210.5,12210.85,12208.8,12208.4,12208.05,12210.05,12213.55,12217.35,12218.6,12217.75,12214.1
2019-12-18,12261.5,12260.2,12264.25,12260.1,12264.15,12259.05,12255.75,12264.3,12265.3,12267.65,12270.7,12259.75,12264.95,12268.35,12268.2,12265.0,12261.4,12258.65,12263.55,12257.75,12258.7,12263.05,12263.55,12267.35,12267.55,12274.3,12272.25,12273.85,12277.8,12275.35,12278.05,12274.2,12275.25,12270.25,12273.55,12269.15,12270.65,12269.85,12269.4,12269.8,12264.5,12265.65,12267.9,12269.65,12268.65,12267.4,12262.7,12263.2,12261.7,12261.35,12259.95,12261.3,12262.1,12257.05,12253.1,12252.35,12254.8,12254.3,12258.75,12262.3
2019-12-19,12291.1,12294.75,12291.15,12290.7,12295.3,12301.0,12301.2,12302.9,12304.3,12305.05,12306.9,12307.2,12307.75,12303.25,12304.15,12300.3,12293.4,12297.9,12295.0,12291.7,12283.95,12288.4,12291.65,12292.05,12291.15,12284.1,12282.4,12283.45,12287.45,12287.75,12289.4,12286.4,12288.05,12292.0,12289.0,12291.65,12295.0,12295.35,12295.6,12293.1,12291.8,12293.1,12294.55,12293.1,12289.1,12285.45,12285.55,12290.0,12292.05,12295.15,12296.85,12296.2,12294.45,12293.15,12293.0,12294.9,12295.45,12297.85,12299.45,12300.75
2019-12-20,12342.3,12345.1,12353.95,12355.15,12368.8,12367.55,12375.7,12374.2,12373.8,12374.55,12369.15,12369.0,12366.65,12366.9,12369.75,12368.25,12370.45,12367.1,12359.2,12366.6,12366.85,12368.25,12370.45,12369.4,12373.05,12371.8,12371.65,12371.6,12375.2,12373.55,12372.25,12367.7,12371.7,12371.4,12372.0,12371.6,12371.85,12366.55,12364.75,12363.55,12362.65,12361.6,12365.7,12363.75,12365.2,12365.35,12365.05,12368.9,12369.9,12371.05,12367.15,12366.45,12369.4,12370.7,12373.75,12372.9,12373.4,12370.9,12367.0,12366.95
2019-12-23,12344.65,12351.7,12360.35,12355.9,12360.1,12369.8,12373.45,12379.7,12377.1,12374.15,12366.45,12361.15,12361.3,12360.65,12359.4,12355.25,12354.35,12360.05,12365.0,12362.25,12361.5,12362.75,12364.1,12363.8,12365.0,12360.15,12359.85,12357.0,12358.7,12357.6,12362.0,12367.3,12371.05,12372.65,12372.75,12372.75,12374.1,12371.3,12368.4,12371.35,12370.4,12366.45,12365.2,12367.5,12369.0,12372.15,12373.15,12369.65,12369.85,12372.05,12372.2,12370.1,12369.4,12368.9,12369.9,12370.9,12370.15,12370.55,12370.6,12367.2
2019-12-24,12357.1,12359.35,12358.65,12365.6,12364.95,12365.5,12370.45,12370.5,12367.4,12370.0,12367.7,12365.7,12365.1,12370.0,12369.35,12369.5,12370.0,12374.6,12371.95,12371.35,12368.65,12367.7,12365.15,12362.45,12364.3,12368.5,12365.75,12365.5,12365.45,12369.35,12363.3,12363.05,12364.5,12360.85,12358.95,12359.45,12356.85,12358.2,12356.6,12358.6,12359.05,12359.35,12356.85,12354.0,12354.35,12353.15,12357.0,12359.15,12358.15,12357.15,12358.3,12356.8,12355.6,12352.9,12352.95,12352.5,12352.65,12352.8,12351.25,12350.35
2019-12-26,12313.35,12318.55,12309.5,12306.95,12306.05,12309.45,12309.45,12306.95,12302.55,12302.6,12300.35,12299.35,12298.25,12299.85,12304.05,12305.15,12308.6,12312.65,12314.5,12315.75,12316.05,12312.2,12312.85,12313.7,12313.55,12309.85,12307.6,12308.9,12310.8,12310.35,12311.8,12314.25,12315.8,12314.05,12313.95,12313.9,12312.95,12311.1,12312.0,12311.9,12312.45,12311.4,12310.45,12309.9,12309.65,12307.4,12305.05,12304.25,12308.9,12309.0,12311.0,12311.0,12312.3,12311.5,12310.7,12310.95,12311.65,12312.3,12310.4,12308.05
2019-12-27,12274.95,12275.05,12274.15,12276.35,12271.0,12270.7,12272.4,12272.4,12273.25,12269.3,12269.85,12267.65,12266.3,12263.9,12261.55,12264.4,12269.75,12272.7,12271.15,12276.05,12280.15,12284.75,12282.3,12283.2,12286.1,12286.55,12287.35,12286.85,12282.15,12280.6,12281.55,12281.45,12280.7,12281.95,12283.15,12284.05,12285.65,12287.15,12287.5,12292.0,12291.75,12291.25,12292.1,12289.6,12291.4,12291.75,12290.65,12289.95,12288.7,12289.05,12290.55,12288.35,12287.0,12285.5,12286.85,12286.5,12283.0,12280.85,12283.85,12284.25
2019-12-30,12363.5,12373.25,12376.95,12373.5,12367.7,12370.9,12372.85,12371.45,12372.2,12372.15,12374.0,12374.0,12371.8,12372.5,12375.85,12383.9,12381.4,12382.4,12382.5,12381.55,12378.9,12380.15,12378.35,12382.8,12381.4,12382.5,12385.5,12384.2,12382.8,12381.95,12385.35,12384.6,12383.85,12383.35,12381.75,12385.4,12384.5,12382.05,12380.0,12379.9,12373.15,12368.85,12367.8,12365.55,12365.0,12361.1,12357.7,12357.25,12359.2,12364.15,12364.7,12368.05,12371.65,12369.55,12369.6,12366.35,12364.4,12367.95,12367.05,12368.25
2019-12-31,12335.45,12336.3,12330.55,12330.15,12333.9,12329.25,12328.8,12331.2,12338.2,12331.85,12330.8,12328.95,12329.65,12335.05,12338.2,12334.1,12336.15,12332.45,12330.2,12327.6,12324.55,12324.8,12328.25,12330.8,12329.35,12322.8,12321.1,12320.1,12321.7,12318.75,12312.3,12310.95,12312.2,12316.4,12317.7,12319.5,12319.95,12317.95,12317.7,12316.5,12315.5,12314.65,12316.7,12318.85,12320.35,12320.45,12321.2,12323.45,12324.05,12323.85,12320.4,12320.05,12321.6,12320.4,12317.6,12315.45,12315.85,12315.4,12314.25,12314.75
2020-01-01,12313.55,12306.5,12302.75,12307.9,12312.45,12310.7,12308.95,12312.85,12317.35,12315.85,12313.9,12315.95,12316.25,12316.1,12320.55,12317.7,12317.7,12319.05,12317.0,12312.55,12310.0,12308.35,12306.85,12308.1,12307.2,12306.7,12300.65,12299.9,12301.55,12301.3,12296.9,12292.7,12292.4,12295.85,12294.7,12293.9,12296.7,12303.0,12302.4,12298.7,12298.0,12299.4,12297.85,12298.05,12299.7,12298.4,12296.55,12294.65,12293.7,12294.6,12293.25,12293.15,12294.3,12292.05,12286.3,12286.8,12287.95,12291.5,12291.05,12289.05
2020-01-02,12310.5,12306.55,12309.7,12306.3,12311.0,12313.1,12315.25,12314.2,12314.55,12313.45,12316.65,12319.15,12319.7,12320.0,12319.2,12323.15,12325.35,12322.85,12318.4,12317.75,12317.8,12318.15,12313.95,12311.4,12311.85,12311.6,12313.1,12313.05,12311.5,12309.95,12302.25,12305.8,12305.3,12305.5,12305.95,12307.2,12306.1,12307.85,12304.4,12301.1,12303.35,12303.6,12304.35,12308.35,12308.2,12311.0,12311.35,12312.6,12313.25,12313.7,12313.7,12315.0,12315.9,12314.0,12313.25,12310.8,12312.9,12312.85,12315.55,12316.3
2020-01-03,12342.6,12338.2,12339.3,12341.9,12340.6,12340.25,12345.0,12342.7,12348.55,12347.45,12349.2,12353.65,12349.4,12351.05,12354.25,12345.85,12343.9,12347.25,12350.35,12340.45,12340.25,12344.65,12343.75,12348.15,12345.7,12346.0,12343.3,12337.9,12338.4,12336.65,12332.95,12331.45,12334.05,12335.9,12336.65,12341.2,12341.25,12345.85,12340.9,12337.15,12339.0,12339.55,12340.65,12340.55,12342.05,12348.6,12346.65,12346.75,12347.95,12349.65,12352.05,12354.45,12353.9,12356.6,12353.7,12350.55,12352.95,12353.3,12354.45,12357.05
2020-01-06,12245.55,12230.5,12234.8,12241.7,12236.1,12229.65,12220.2,12215.2,12209.65,12213.35,12216.75,12211.4,12209.4,12196.9,12190.6,12168.65,12180.8,12179.95,12180.3,12178.3,12172.75,12175.4,12180.55,12187.95,12185.25,12178.85,12176.1,12174.8,12176.95,12174.9,12172.25,12172.8,12174.55,12175.1,12165.85,12158.9,12165.05,12168.8,12174.65,12177.9,12178.8,12176.45,12180.55,12188.15,12190.25,12189.2,12187.65,12184.35,12186.1,12187.2,12187.7,12189.55,12190.65,12190.65,12189.75,12185.1,12185.3,12183.7,12184.25,12182.85
2020-01-07,12211.75,12221.25,12223.95,12220.35,12224.65,12231.9,12231.85,12237.35,12241.05,12233.55,12235.3,12234.3,12232.05,12228.6,12228.4,12232.4,12239.2,12244.15,12247.0,12240.95,12236.3,12241.0,12239.8,12238.15,12245.75,12248.05,12248.95,12248.15,12250.35,12252.05,12254.75,12250.3,12248.65,12245.85,12241.1,12237.7,12239.6,12238.65,12235.15,12235.15,12240.8,12238.7,12239.5,12233.05,12234.2,12225.7,12222.2,12224.3,12222.45,12223.75,12221.95,12214.7,12215.6,12220.4,12219.7,12222.6,12225.15,12227.15,12229.05,12231.7
2020-01-08,12045.6,12046.45,12036.0,12033.35,12037.55,12057.5,12069.15,12073.1,12073.6,12075.1,12072.3,12068.5,12074.4,12090.6,12087.6,12089.0,12091.7,12079.6,12091.75,12084.45,12085.2,12084.5,12085.8,12091.85,12092.25,12092.85,12100.1,12109.0,12110.6,12125.3,12134.6,12125.25,12113.05,12112.25,12116.15,12113.3,12105.25,12101.8,12104.0,12101.8,12107.4,12110.3,12104.65,12104.1,12094.9,12094.65,12093.55,12097.3,12091.1,12088.45,12090.75,12095.8,12093.95,12095.8,12102.3,12106.95,12101.8,12097.75,12099.25,12098.25
2020-01-09,12277.85,12266.8,12272.4,12265.3,12268.65,12270.0,12271.5,12265.7,12265.45,12267.65,12265.0,12264.25,12267.55,12266.55,12265.2,12259.4,12262.25,12260.8,12257.0,12254.3,12254.6,12253.15,12251.8,12253.65,12254.6,12257.65,12258.45,12258.35,12261.7,12262.45,12264.05,12259.5,12259.75,12259.75,12254.6,12249.55,12249.95,12252.8,12250.25,12245.25,12247.9,12245.6,12247.85,12247.95,12250.2,12252.65,12253.0,12249.9,12250.7,12252.3,12253.4,12250.1,12250.85,12251.6,12251.9,12255.3,12257.95,12256.85,12261.1,12262.65
2020-01-10,12355.1,12359.7,12360.95,12361.3,12359.5,12353.9,12350.6,12347.0,12354.4,12354.9,12352.0,12348.15,12349.25,12353.75,12351.95,12350.6,12347.45,12347.35,12341.05,12343.85,12344.25,12341.5,12338.55,12340.75,12338.15,12340.4,12339.3,12336.85,12338.0,12342.5,12351.15,12353.45,12358.85,12363.9,12366.55,12366.05,12361.8,12371.65,12369.85,12368.15,12371.85,12369.75,12367.45,12371.0,12368.0,12363.4,12363.9,12369.3,12370.85,12376.9,12374.45,12373.75,12374.0,12372.6,12373.45,12373.9,12375.4,12372.8,12368.25,12375.05
2020-01-13,12421.6,12420.55,12423.5,12432.0,12431.75,12434.2,12427.95,12434.55,12440.95,12435.1,12428.35,12423.5,12422.4,12424.45,12427.25,12433.25,12426.6,12429.75,12425.25,12428.3,12424.85,12424.05,12424.25,12422.3,12421.7,12426.8,12425.75,12427.4,12426.55,12425.8,12426.0,12423.15,12414.85,12416.65,12415.55,12415.6,12416.75,12410.05,12409.4,12407.2,12412.4,12413.55,12414.55,12416.4,12419.2,12418.8,12415.8,12414.1,12415.1,12416.8,12414.3,12413.35,12415.15,12412.15,12409.9,12412.0,12413.8,12414.35,12415.2,12417.35
2020-01-14,12424.85,12418.55,12425.05,12429.0,12428.85,12429.85,12427.2,12428.55,12427.6,12431.55,12434.15,12434.4,12438.85,12437.1,12436.6,12429.5,12434.2,12440.8,12448.0,12455.45,12451.3,12450.95,12451.4,12453.3,12452.0,12452.85,12451.55,12448.35,12447.4,12440.95,12442.3,12446.25,12442.7,12441.45,12443.4,12439.7,12436.7,12441.25,12443.15,12443.85,12442.1,12442.65,12441.05,12440.4,12438.6,12440.85,12441.6,12441.65,12442.4,12443.9,12446.2,12443.9,12446.2,12445.85,12449.25,12447.5,12446.8,12445.25,12447.3,12446.85
2020-01-15,12439.55,12435.65,12439.0,12435.8,12430.3,12433.3,12432.1,12430.1,12428.25,12428.45,12419.4,12419.3,12416.35,12415.35,12418.7,12409.05,12414.2,12412.5,12409.3,12415.75,12416.65,12417.05,12421.85,12422.0,12420.45,12417.7,12415.35,12418.55,12416.2,12412.7,12408.5,12406.65,12403.9,12406.2,12404.55,12407.25,12409.95,12409.7,12411.0,12408.25,12411.75,12408.55,12408.3,12408.85,12408.9,12407.1,12406.75,12406.9,12407.95,12412.15,12413.2,12416.65,12415.8,12414.2,12408.15,12407.1,12405.2,12402.85,12401.75,12402.8
2020-01-16,12480.75,12483.65,12485.9,12491.0,12492.25,12493.15,12490.55,12493.5,12492.15,12491.45,12489.1,12487.6,12485.6,12484.2,12482.6,12482.4,12482.45,12486.6,12489.95,12489.4,12491.25,12490.85,12489.35,12492.6,12495.6,12499.55,12499.3,12498.3,12496.95,12496.05,12497.0,12500.15,12504.9,12504.55,12502.1,12500.45,12502.1,12499.4,12498.8,12500.6,12498.65,12498.1,12497.2,12495.75,12495.05,12490.85,12492.75,12495.5,12496.35,12497.0,12493.05,12492.65,12492.45,12492.75,12491.0,12491.05,12487.15,12488.1,12487.55,12487.35
2020-01-17,12445.2,12446.8,12453.4,12455.65,12458.55,12461.4,12463.45,12468.4,12472.7,12468.5,12460.55,12461.05,12461.95,12464.7,12465.0,12459.6,12459.7,12453.1,12449.85,12453.55,12453.15,12456.9,12455.45,12456.5,12461.3,12462.35,12463.8,12457.2,12460.95,12466.65,12468.65,12470.15,12470.75,12472.85,12466.95,12473.85,12470.4,12470.4,12468.0,12465.65,12470.75,12469.2,12470.8,12479.8,12482.3,12487.6,12483.75,12482.75,12486.25,12485.95,12490.8,12491.75,12490.9,12492.25,12486.4,12490.8,12494.3,12490.5,12494.0,12492.45
2020-01-20,12508.55,12502.3,12504.45,12514.55,12517.45,12501.6,12503.8,12503.9,12498.65,12495.35,12487.15,12496.6,12501.15,12500.3,12493.25,12495.8,12487.45,12477.2,12482.1,12480.6,12467.05,12467.95,12474.95,12480.3,12471.9,12470.3,12474.95,12478.7,12474.65,12474.15,12467.4,12463.65,12469.35,12458.95,12453.5,12445.9,12449.2,12448.9,12450.65,12442.6,12442.45,12444.9,12442.15,12443.0,12446.05,12442.5,12438.55,12431.4,12432.9,12428.05,12436.15,12436.4,12441.35,12437.7,12432.15,12432.05,12429.7,12427.25,12428.75,12431.75
2020-01-21,12295.55,12284.3,12288.25,12296.85,12304.05,12305.35,12308.4,12314.4,12313.95,12308.65,12315.5,12314.5,12322.7,12320.1,12325.9,12332.3,12335.15,12329.25,12330.45,12318.65,12326.1,12322.4,12314.55,12317.55,12320.45,12323.05,12327.05,12332.2,12333.3,12336.7,12339.0,12331.0,12328.15,12337.75,12332.7,12340.35,12330.2,12334.25,12336.2,12339.5,12345.95,12345.65,12341.35,12339.55,12341.05,12333.7,12335.95,12334.4,12335.1,12337.55,12338.7,12342.85,12343.05,12342.1,12337.35,12336.05,12333.9,12333.55,12326.9,12326.2
2020-01-22,12338.75,12335.1,12332.0,12331.25,12327.45,12326.4,12329.3,12334.75,12336.95,12329.15,12325.6,12323.6,12319.65,12315.45,12318.75,12322.7,12319.75,12315.5,12313.45,12314.25,12315.75,12315.4,12315.7,12320.5,12317.8,12312.15,12312.7,12313.3,12311.8,12311.15,12308.05,12309.25,12314.7,12315.95,12312.8,12312.8,12310.2,12311.35,12308.25,12303.35,12305.0,12306.05,12302.8,12302.55,12305.85,12303.2,12299.75,12299.95,12300.85,12305.5,12302.05,12303.8,12306.05,12301.6,12299.5,12300.6,12298.05,12297.7,12296.05,12290.65
2020-01-23,12245.7,12227.95,12230.8,12243.15,12243.5,12241.05,12254.85,12260.8,12265.7,12267.45,12265.15,12259.45,12262.0,12268.75,12264.95,12265.35,12261.65,12262.9,12266.1,12273.25,12279.15,12285.15,12292.1,12297.0,12295.95,12288.6,12295.65,12296.9,12291.65,12288.9,12295.9,12289.85,12292.1,12285.4,12281.4,12291.0,12286.3,12286.75,12286.5,12293.2,12292.4,12291.45,12290.05,12292.55,12291.65,12290.5,12288.2,12289.95,12291.15,12289.7,12292.15,12291.0,12291.7,12290.3,12292.55,12292.55,12290.35,12287.6,12287.5,12286.7
2020-01-24,12321.95,12320.45,12304.85,12298.35,12295.95,12286.95,12293.4,12298.3,12297.25,12294.9,12302.25,12299.95,12313.7,12310.9,12317.4,12325.25,12330.95,12328.35,12329.85,12328.0,12334.5,12340.85,12339.7,12335.5,12339.05,12341.75,12347.4,12351.2,12354.5,12353.65,12351.5,12348.8,12349.35,12349.35,12349.5,12345.75,12346.8,12342.15,12342.2,12343.35,12346.7,12346.55,12346.6,12352.25,12352.35,12349.85,12351.1,12350.05,12350.75,12349.05,12348.6,12349.95,12355.3,12354.05,12359.8,12363.45,12364.05,12366.85,12369.85,12366.3
2020-01-27,12323.35,12328.05,12332.2,12330.95,12320.95,12310.7,12304.25,12301.55,12308.25,12303.85,12309.4,12316.35,12318.95,12320.45,12322.85,12315.95,12316.3,12319.5,12317.95,12318.5,12326.0,12338.2,12344.35,12338.15,12333.2,12339.45,12338.65,12340.75,12348.4,12345.8,12349.3,12344.55,12338.4,12334.8,12334.15,12340.25,12336.55,12334.4,12336.1,12329.5,12330.65,12331.8,12332.2,12332.85,12334.5,12333.65,12334.95,12341.75,12342.95,12348.15,12349.3,12348.55,12347.75,12345.05,12358.25,12356.45,12355.55,12354.8,12349.45,12349.45
2020-01-28,12283.9,12278.4,12281.25,12273.85,12259.0,12258.3,12250.45,12260.85,12258.8,12268.45,12279.35,12288.0,12287.45,12286.7,12281.6,12295.25,12302.25,12303.75,12303.4,12301.3,12295.2,12303.45,12291.75,12293.45,12295.2,12294.9,12299.15,12296.6,12300.8,12298.1,12296.35,12308.65,12306.65,12304.5,12309.95,12308.75,12310.0,12306.55,12302.55,12300.2,12295.5,12296.4,12295.05,12293.65,12289.95,12290.1,12288.15,12289.25,12288.5,12278.4,12278.45,12282.45,12284.5,12284.35,12280.1,12269.1,12260.65,12266.45,12268.75,12270.65
2020-01-29,12268.25,12266.7,12275.35,12275.6,12270.5,12267.4,12276.8,12276.55,12275.65,12276.2,12284.9,12281.15,12286.6,12289.65,12286.25,12283.85,12288.0,12284.5,12279.3,12274.85,12281.05,12290.8,12288.0,12288.45,12291.25,12287.4,12287.65,12296.05,12293.3,12294.2,12297.15,12296.65,12299.85,12301.05,12301.05,12297.15,12295.05,12294.25,12293.7,12295.25,12291.5,12295.15,12299.45,12299.1,12296.55,12293.95,12289.55,12287.8,12284.55,12285.65,12288.65,12289.95,12293.75,12292.65,12295.95,12291.0,12289.7,12287.05,12288.1,12285.65
2020-01-30,12239.55,12251.6,12242.7,12249.05,12246.35,12232.25,12230.7,12235.3,12233.9,12229.15,12233.3,12229.0,12235.75,12235.4,12234.35,12229.95,12233.15,12231.75,12229.05,12224.95,12222.2,12222.95,12225.85,12226.95,12226.15,12215.5,12215.35,12215.05,12218.55,12218.85,12228.25,12223.7,12226.05,12228.55,12227.65,12226.85,12225.95,12225.9,12226.7,12230.3,12229.95,12231.2,12226.8,12226.95,12224.6,12222.25,12216.85,12216.5,12219.85,12219.7,12220.55,12216.6,12206.4,12206.9,12203.7,12202.65,12204.05,12210.2,12209.05,12207.95
2020-01-31,12213.65,12206.25,12204.05,12196.85,12185.5,12191.05,12192.1,12196.25,12204.85,12207.15,12216.25,12214.3,12208.2,12211.05,12211.55,12209.65,12213.5,12209.85,12205.3,12199.7,12201.95,12203.3,12195.85,12190.6,12191.3,12170.65,12178.15,12179.65,12182.15,12179.25,12181.75,12174.6,12169.9,12172.4,12165.0,12164.6,12166.35,12170.75,12171.85,12169.0,12163.45,12159.75,12160.05,12165.9,12169.6,12173.55,12171.05,12172.5,12174.45,12173.1,12179.05,12180.9,12178.8,12175.3,12172.05,12171.5,12174.25,12177.65,12175.85,12170.25
2020-02-01,12036.4,12035.8,12038.95,12050.05,12044.55,12035.0,12039.7,12046.0,12058.85,12055.1,12055.25,12069.15,12064.9,12065.55,12064.8,12068.5,12081.05,12079.6,12081.15,12079.55,12083.45,12082.2,12082.55,12076.05,12077.15,12080.25,12085.0,12090.25,12094.1,12097.55,12097.65,12086.05,12084.65,12091.9,12099.2,12098.55,12105.55,12098.55,12096.55,12095.5,12100.65,12099.2,12104.1,12099.7,12098.65,12101.55,12102.8,12105.45,12110.8,12106.2,12104.2,12105.9,12106.65,12108.2,12110.55,12107.15,12116.1,12111.75,12111.75,12111.1
2020-02-03,11795.3,11764.25,11753.85,11776.2,11796.9,11811.2,11819.1,11817.35,11791.8,11807.25,11789.0,11802.5,11791.7,11785.85,11789.05,11758.4,11762.5,11738.0,11723.7,11730.4,11736.9,11731.0,11731.85,11747.3,11745.2,11752.95,11752.1,11759.5,11754.3,11762.4,11766.8,11777.25,11784.1,11790.1,11801.2,11787.2,11775.15,11772.65,11775.5,11767.7,11759.65,11770.9,11761.65,11769.55,11786.6,11809.8,11794.7,11795.95,11794.85,11801.8,11807.1,11818.1,11821.3,11815.2,11814.0,11811.4,11819.75,11830.65,11824.25,11824.7
2020-02-04,11923.65,11915.1,11911.3,11917.0,11913.75,11915.7,11930.0,11934.65,11939.35,11944.45,11940.85,11951.45,11948.6,11946.7,11950.1,11950.25,11952.15,11952.05,11951.65,11946.3,11941.7,11947.45,11943.9,11940.65,11944.95,11944.15,11935.3,11933.55,11939.5,11937.7,11932.3,11934.9,11939.55,11941.15,11946.3,11945.6,11949.4,11948.85,11944.95,11947.0,11944.75,11944.4,11946.3,11949.15,11956.45,11957.95,11962.95,11960.9,11956.25,11959.65,11962.85,11957.65,11962.15,11960.75,11959.5,11959.9,11959.4,11965.1,11962.5,11963.7
2020-02-05,12082.35,12081.55,12099.05,12102.15,12104.5,12113.25,12122.7,12118.95,12126.0,12119.75,12121.7,12119.4,12123.55,12121.2,12126.05,12125.75,12138.4,12146.85,12140.35,12144.7,12151.9,12151.6,12154.7,12151.1,12152.7,12150.0,12154.0,12149.2,12141.65,12145.25,12143.7,12144.1,12137.45,12133.7,12133.9,12131.4,12125.95,12117.2,12120.1,12129.65,12133.75,12134.15,12135.75,12142.5,12140.75,12139.25,12144.0,12144.7,12148.55,12147.45,12150.6,12150.9,12154.8,12153.4,12154.1,12156.35,12155.7,12155.15,12160.6,12160.5
2020-02-06,12246.55,12257.75,12259.4,12248.8,12257.05,12256.7,12264.45,12269.4,12268.85,12268.15,12266.6,12266.0,12261.9,12260.15,12254.65,12248.4,12240.7,12246.2,12243.75,12252.35,12248.45,12252.0,12259.3,12266.25,12263.4,12260.75,12264.25,12267.1,12274.2,12278.65,12275.85,12276.0,12273.0,12270.45,12265.85,12269.7,12270.2,12270.15,12267.0,12262.2,12263.55,12265.95,12262.0,12262.15,12265.6,12260.1,12262.2,12254.55,12251.9,12248.15,12253.1,12255.15,12254.4,12253.6,12250.4,12254.05,12252.95,12249.35,12244.65,12245.45
